_id,BIN,SumAREA,WMeanAREA,MaxAREA,MaxVIEWS,MaxSOLAR,WMeanVIEWS,WMeanSOLAR,WMeanCOMPACTNESS,MaxWIDTH,HEIGHTROOF,YEAR,NAME,BBL,LandUseString,ASPECT,SUBWAY800,SUBWAY400,SBIN
14431,1038660,220859.08,9413.68,9676.75,34.37,5.22,766.68,3.05,0.67,52.72,250.302073,1927,,1013350022,RESIDENTIAL,ENDBLOCK,3,0,S1038660
14432,1038661,3401.39,850.46,855.73,7.9,2.5,152.54,1.35,0.86,16.9,41.74,1921,,1013350037,RESIDENTIAL,SIDEBLOCK,3,0,S1038661
14433,1038662,3511.72,878.01,885.33,1.57,2.6,26.42,0.89,0.86,17.06,41.74,1899,,1013350038,MIXED,SIDEBLOCK,3,0,S1038662
14434,1038663,49222.02,4474.77,4477.78,10.66,3.66,163.99,1.5,0.72,59.97,101.99,1928,,1013350039,RESIDENTIAL,SIDEBLOCK,3,0,S1038663
14435,1038664,3509.03,877.26,877.26,0.77,0.33,19.49,0.28,0.86,16.9,43.74,1900,,1013350137,RESIDENTIAL,SIDEBLOCK,3,0,S1038664
14436,1038665,96659.82,9665.98,9665.98,4.38,1.26,88.84,0.37,0.8,80.09,106.07,1928,,1013360010,RESIDENTIAL,SIDEBLOCK,3,0,S1038665
14437,1038666,137586.54,13758.63,13772.41,0.47,1.59,13.14,1.01,0.46,72.87,108.73,1928,,1013360015,RESIDENTIAL,SIDEBLOCK,3,0,S1038666
14438,1038667,11398.97,1899.83,1899.83,23.55,2.33,317.23,2.16,0.88,26.05,71.88,1928,,1013360023,OTHER,CORNERBLOCK,3,0,S1038667
14439,1038668,14934.91,2986.98,2986.98,5.5,1.04,61.4,1.04,1,50.26,47.29,1926,,1013360024,RESIDENTIAL,SIDEBLOCK,3,0,S1038668
14440,1038669,63420.9,4878.52,4881.43,33.95,3.52,539.06,1.51,0.94,48.52,158.95,1963,,1013360030,COMMERCIAL,CORNERBLOCK,3,0,S1038669
14441,1038670,278139.18,17383.7,17383.7,23.37,5.41,265.71,1.26,0.96,100.66,178.71,1987,,1013360031,COMMERCIAL,SIDEBLOCK,3,0,S1038670
14442,1038671,223033.39,13119.58,13121.19,3.92,5.76,56.21,1.5,0.87,78.25,165.2,1929,,1013360040,RESIDENTIAL,SIDEBLOCK,3,0,S1038671
14443,1038672,42233.45,6033.38,6034.46,0.99,0.8,22.5,0.21,0.92,64.6,85.01,1910,,1013360047,OTHER,SIDEBLOCK,3,0,S1038672
14444,1038673,136951.79,7859.69,8880.22,12.13,2.85,116.54,1.07,0.93,92.85,233.33,1962,,1013367502,COMMERCIAL,CORNERBLOCK,3,0,S1038673
14445,1038674,123467.31,4232.04,5242.02,36.98,7,210.75,2.01,0.86,60.53,301.66,1983,,1013367501,MIXED,CORNERBLOCK,3,0,S1038674
14446,1038754,7147.23,1786.81,1786.81,0.54,0,11.38,0,0.91,27.53,48.55,1910,,1013370105,MIXED,SIDEBLOCK,3,0,S1038754
14447,1038755,189072.96,11817.04,11840.29,1.78,2.2,41.23,0.6,0.88,78.35,166.44,1929,,1013370006,RESIDENTIAL,SIDEBLOCK,3,0,S1038755
14448,1038756,67516.56,3971.56,3971.88,6.33,3.22,54.35,1.29,0.97,48.82,221.3,1984,,1013370013,OTHER,SIDEBLOCK,3,0,S1038756
14449,1038757,485656.4,12341.89,13820.85,63.83,5,443.05,1.94,0.93,82.38,480.71,1984,,1013370014,COMMERCIAL,MIDBLOCK,3,0,S1038757
14450,1038758,620535.18,15998.6,18341.69,59.16,4.73,885.19,2.81,0.92,102.2,505.27,1977,One U.N. Plaza,1013377502,COMMERCIAL,CORNERBLOCK,3,0,S1038758
14451,1038760,85484.85,5266.24,5430.39,12.86,0.56,58.11,0.15,0.95,54.1,180.23,1979,Uganda House Mission to U.N.,1013370035,OTHER,SIDEBLOCK,3,0,S1038760
14452,1038761,351705.05,20688.54,20693.6,9.72,1.83,112.92,0.44,0.89,89.27,219.51,1929,Allied Arts Building,1013377501,COMMERCIAL,SIDEBLOCK,3,0,S1038761
14453,1038762,2586.03,1293.07,1294.36,1.21,0.11,32.22,0.11,0.82,18.64,17.03,1900,,1013370049,COMMERCIAL,CORNERBLOCK,3,0,S1038762
14454,1038763,5618.76,1404.69,1404.69,0.99,0.11,17.87,0.11,0.84,20.47,48.6,1910,,1013370050,MIXED,SIDEBLOCK,3,0,S1038763
14455,1038764,5209.73,1302.43,1302.43,0.29,0.11,8.05,0.11,0.82,18.64,48.64,1910,,1013370051,MIXED,SIDEBLOCK,3,0,S1038764
14456,1038765,4671.53,1167.88,1167.88,0.28,0.11,7.89,0.11,0.79,16.8,48.64,1910,,1013370052,MIXED,SIDEBLOCK,3,0,S1038765
14457,1038766,6929.26,1386.07,1393.93,1.43,0.26,14.52,0.14,0.83,20.37,49.16,1910,,1013370104,MIXED,SIDEBLOCK,3,0,S1038766
14458,1038767,7787.68,1946.97,1948.27,0.3,0.12,8.34,0.03,0.77,20.93,42.54,1910,,1013370105,MIXED,SIDEBLOCK,3,0,S1038767
14459,1038768,8874.84,2218.76,2222.75,0.38,0.07,9.79,0.02,0.74,20.93,47.33,1910,,1013370148,COMMERCIAL,SIDEBLOCK,3,0,S1038768
14460,1038769,2093.58,1046.79,1046.79,0.84,0.11,14.86,0.11,0.77,14.96,17.77,1910,,1013370149,COMMERCIAL,SIDEBLOCK,3,0,S1038769
14461,1038770,556488.25,21403.48,21452.45,30.39,3.54,261.01,0.98,0.88,116.9,336.246625,1929,Turtle Bay Towers,1013380005,RESIDENTIAL,MIDBLOCK,3,0,S1038770
14462,1038771,61082.44,4698.66,4701.13,3.87,0.55,39.44,0.43,1,63.12,122.82,1960,,1013380012,RESIDENTIAL,SIDEBLOCK,3,0,S1038771
14463,1038775,98554.27,7672.94,8853.31,35.47,4.58,712.76,1.99,0.98,93.18,160.09,1964,Institute of International Education,1013387503,COMMERCIAL,SIDEBLOCK,0,0,S1038775
14464,1038776,65487.57,5649.11,5920.14,26.87,4.28,570.28,1.33,0.96,59.84,148.33,1958,Turkish Center Building,1013380030,OTHER,CORNERBLOCK,0,0,S1038776
14465,1038777,139515,10731.93,10735.7,4.8,0.02,99.54,0,0.9,65.12,114.59,1961,,1013380035,RESIDENTIAL,SIDEBLOCK,3,0,S1038777
14466,1038778,246821.61,7278.01,7454,30.28,7.23,281.23,1,0.91,64.76,302.68,1981,,1013380040,MIXED,MIDBLOCK,3,0,S1038778
14467,1038779,164437.41,8654.61,8662.25,2.63,0.4,60,0.3,0.91,88.85,176.01,1960,,1013380049,MIXED,CORNERBLOCK,5,0,S1038779
14468,1038780,5242.02,1048.4,1049.48,4.31,0,108.83,0,0.91,21.1,50.91,1910,,1013380132,MIXED,SIDEBLOCK,3,0,S1038780
14469,1038781,96541.42,4465.08,4536.98,6.86,2.6,69.48,0.68,1,65.12,185.86,1980,,1013387501,MIXED,CORNERBLOCK,3,0,S1038781
14470,1038895,3896.53,1948.27,1948.27,7.48,0.19,119.56,0.19,0.87,26.15,14.73,1967,,1013390001,COMMERCIAL,CORNERBLOCK,5,0,S1038895
14471,1038896,87141.84,5446.32,5446.53,5.01,3.48,79.48,0.67,1,72.87,187.19,1970,,1013397501,COMMERCIAL,SIDEBLOCK,5,0,S1038896
14472,1038897,143272.89,8947.28,9865.11,19.8,3.38,218.81,0.78,0.96,98.75,200.63,1928,,1013390005,COMMERCIAL,SIDEBLOCK,3,0,S1038897
14473,1038901,144217.42,7436.24,8091.76,20.84,2.06,224.35,1.01,0.93,65.22,185.08,1959,,1013390012,RESIDENTIAL,SIDEBLOCK,3,0,S1038901
14474,1038902,29982.84,4283.28,4284.03,7.73,1.96,144.28,0.67,0.97,50.85,82,1966,,1013390017,OTHER,CORNERBLOCK,3,0,S1038902
14475,1038904,9265.03,1323.53,1323.96,2.38,0,31.47,0,0.94,25.13,63.25,1900,,1013390104,MIXED,SIDEBLOCK,5,0,S1038904
14476,1038905,309871.15,17215.03,17254.53,13.42,3.39,136.99,0.98,0.84,92.49,227.551913,1961,,1013400001,MIXED,ENDBLOCK,5,0,S1038905
14477,1038906,132595.1,11049.57,11081.44,10.89,1.98,226.71,1.13,0.98,89.73,197.985322,1928,,1013407502,COMMERCIAL,SIDEBLOCK,5,0,S1038906
14478,1038907,43149.78,7191.68,7198.36,18.55,1.61,180.99,0.84,0.85,78.08,77.62,1966,,1013400013,OTHER,SIDEBLOCK,3,0,S1038907
14479,1038908,59373.67,9895.58,9902.79,22.89,2.71,346.14,1.65,1,99.84,65.73,1970,,1013400016,COMMERCIAL,SIDEBLOCK,0,0,S1038908
14480,1038909,842703.04,11869.35,12332.74,96.22,9,1592.55,4.07,0.96,84.81,859.14,2000,,1013407501,MIXED,ENDBLOCK,0,0,S1038909
14481,1038910,10279.52,2055.9,2055.9,1.04,0.22,28.96,0.08,0.84,24.57,57.88,1900,,1013400037,COMMERCIAL,SIDEBLOCK,3,0,S1038910
14482,1038911,10360.25,2072.05,2072.05,0.42,0.04,10.86,0.01,0.84,24.93,57.53,1900,,1013400038,RESIDENTIAL,SIDEBLOCK,3,0,S1038911
14483,1038912,38755.42,2422.2,2427.26,11.47,2.23,166.09,0.97,0.8,24.41,206.51,1985,,1013400039,OTHER,SIDEBLOCK,3,0,S1038912
14484,1038914,42366.71,7061.12,7061.12,11.42,1,87.75,0.2,0.99,71.39,87.716397,2013,,1013400043,OTHER,SIDEBLOCK,3,0,S1038914
14485,1038915,61486.09,12297.22,12305.83,24.04,0.37,157.25,0.08,0.99,98.82,52.87,1950,,1013400044,OTHER,SIDEBLOCK,3,0,S1038915
14486,1038916,350009.74,17500.49,17512.87,13.52,3.82,114.77,0.9,0.96,121.1,190.333968,1964,,1013410001,RESIDENTIAL,CORNERBLOCK,3,0,S1038916
14487,1038917,153482.45,6870.38,6975.01,19.01,3.62,233.19,1.67,0.96,70.64,304.485531,1984,,1013410006,OTHER,SIDEBLOCK,3,0,S1038917
14488,1038918,6991.15,1747.84,1749.13,0.49,0.26,12.94,0.26,0.9,26.64,46.35,1900,,1013410014,RESIDENTIAL,SIDEBLOCK,3,0,S1038918
14489,1038920,67597.29,4828.36,4843.76,24.15,4.6,444.94,2.46,0.83,67.26,204.664433,1930,,1013417505,MIXED,SIDEBLOCK,3,0,S1038920
14490,1038921,106799.42,4450.01,4499.31,40.44,2.66,467.8,1.45,0.96,50.66,332.114423,1990,,1013410028,OTHER,SIDEBLOCK,3,0,S1038921
14491,1038923,12211.64,2035.24,2039.76,0.56,0.41,15.68,0.16,0.86,25.69,58.93,1900,,1013417504,MIXED,SIDEBLOCK,3,0,S1038923
14492,1038924,17798.11,2542.54,2551.04,7.18,0.44,57.1,0.37,0.78,24.57,77.54,1901,,1013410032,MIXED,SIDEBLOCK,3,0,S1038924
14493,1038925,15134.04,2522.41,2540.28,0.7,0.42,11.05,0.15,0.8,25.49,54.34,1901,,1013410033,RESIDENTIAL,SIDEBLOCK,3,0,S1038925
14494,1038926,15047.93,2507.99,2507.99,0.74,0.46,11.23,0.08,0.8,25.13,54.38,1901,,1013410033,RESIDENTIAL,SIDEBLOCK,3,0,S1038926
14495,1038927,15204.01,2534.04,2551.04,0.66,0.35,11.49,0.06,0.8,25.13,55.3,1901,,1013410033,RESIDENTIAL,SIDEBLOCK,3,0,S1038927
14496,1038928,30443,4349.05,4362.07,0.98,0.12,21.89,0.06,0.86,53.25,65.2,1930,,1013410040,MIXED,SIDEBLOCK,3,0,S1038928
14497,1038929,16495.68,2356.97,2384.2,1.17,0.15,18.73,0.02,0.76,31.92,67.19,1920,,1013410042,MIXED,SIDEBLOCK,3,0,S1038929
14498,1038930,63176.02,4859.69,4859.9,2.18,0.28,40.51,0.08,1,64.57,123.4,1959,,1013410044,RESIDENTIAL,SIDEBLOCK,3,0,S1038930
14499,1038931,9988.9,2497.22,2497.22,0.36,0,9.91,0,0.8,25.13,45.43,1900,,1013410047,MIXED,SIDEBLOCK,3,0,S1038931
14500,1038932,18454.71,2636.4,2637.16,1.36,0,20.96,0,0.81,26.64,69.52,1900,,1013410048,MIXED,SIDEBLOCK,3,0,S1038932
14501,1038933,5731.78,1146.36,1146.36,1,0,12.63,0,0.95,24.41,44.79,1900,,1013410149,MIXED,SIDEBLOCK,3,0,S1038933
14502,1038934,4585.42,1146.36,1146.36,0.37,0,10.36,0,0.95,24.41,44.64,1900,,1013410150,MIXED,SIDEBLOCK,3,0,S1038934
14503,1038935,95002.18,6785.89,6797.4,3.17,0.42,50.61,0.13,0.94,67.75,133.009449,1962,,1013417501,RESIDENTIAL,SIDEBLOCK,3,0,S1038935
14504,1039077,97940.73,6529.38,6539.07,6.05,2.39,59.27,0.58,0.94,69.98,124.54,1962,,1013417502,MIXED,SIDEBLOCK,3,0,S1039077
14505,1039205,669406.94,13388.14,13401.06,70.87,6.57,900.89,2.48,0.94,87.63,554.868929,1984,,1013417503,RESIDENTIAL,SIDEBLOCK,3,0,S1039205
14506,1039464,19079.01,2384.96,2427.26,4.8,0.48,71.05,0.21,0.81,26.05,76.98,1930,,1013420001,MIXED,CORNERBLOCK,3,0,S1039464
14507,1039465,12690.64,2115.11,2115.11,2.64,0.22,31.34,0.18,0.84,26.15,61.3,1901,,1013420003,MIXED,SIDEBLOCK,3,0,S1039465
14508,1039466,12620.67,2103.48,2104.34,2.13,0.22,21.84,0.14,0.84,26.05,60.01,1900,,1013420004,MIXED,SIDEBLOCK,3,0,S1039466
14509,1039467,14829.96,2471.71,2489.15,12.05,0.44,72.06,0.1,0.81,33.07,66.68,1900,,1013420016,MIXED,SIDEBLOCK,3,0,S1039467
14510,1039468,97854.61,16309.14,16323.45,11.08,0.7,158.16,0.47,0.54,80.28,63.35,1940,,1013420023,RESIDENTIAL,CORNERBLOCK,3,0,S1039468
14511,1039469,20707.05,4141.41,4141.41,1.19,1.11,31.56,0.54,0.72,58.73,57.08,1965,,1013420027,MIXED,CORNERBLOCK,3,0,S1039469
14512,1039470,5610.68,1122.14,1124.83,3.27,1.25,26.08,0.36,0.86,19.49,52.94,1920,,1013420031,RESIDENTIAL,SIDEBLOCK,3,0,S1039470
14513,1039471,6404.52,1280.9,1280.9,0.31,0,8.44,0,0.77,18.44,50.64,1960,,1013420032,RESIDENTIAL,SIDEBLOCK,3,0,S1039471
14514,1039472,14299.84,2383.34,2400.35,5.47,0.44,34.07,0.09,0.82,25.49,56.05,1930,,1013420033,RESIDENTIAL,SIDEBLOCK,3,0,S1039472
14515,1039473,8675.7,1735.36,1743.75,1.41,0.43,19.33,0.09,0.76,19.29,55.42,1902,,1013420034,OTHER,SIDEBLOCK,3,0,S1039473
14516,1039474,4628.48,925.7,925.7,1.55,0.64,17.41,0.13,0.93,21.1,53.29,1920,,1013427503,RESIDENTIAL,SIDEBLOCK,3,0,S1039474
14517,1039475,4364.76,872.95,877.26,1.67,0.64,17.95,0.14,0.93,20.37,53.27,1920,,1013427503,RESIDENTIAL,SIDEBLOCK,3,0,S1039475
14518,1039476,14122.24,2353.74,2357.29,1.39,0.57,21.03,0.19,0.98,40.94,52.13,1960,,1013420037,RESIDENTIAL,SIDEBLOCK,3,0,S1039476
14519,1039477,18556.96,3092.9,3108.08,1,0.37,19.56,0.21,0.86,35.76,73.21,1902,,1013420042,RESIDENTIAL,SIDEBLOCK,3,0,S1039477
14520,1039478,3317.97,829.47,831.51,0.38,0.07,10.71,0.02,0.89,17.62,43.68,1899,,1013420044,RESIDENTIAL,SIDEBLOCK,3,0,S1039478
14521,1039479,26176.51,3739.49,3767.36,7.11,0.34,60.53,0.1,0.73,49.54,71.05,1960,,1013420045,RESIDENTIAL,SIDEBLOCK,3,0,S1039479
14522,1039480,3896.53,974.13,974.13,0.32,0,8.92,0,0.87,17.78,49.35,1900,,1013420047,RESIDENTIAL,SIDEBLOCK,3,0,S1039480
14523,1039481,3640.89,910.2,912.24,0.93,0,14.01,0,0.9,19.65,43.32,1899,,1013420048,RESIDENTIAL,SIDEBLOCK,3,0,S1039481
14524,1039482,3681.25,920.31,920.31,1.21,0,15.33,0,0.91,19.65,42.22,1899,,1013420049,RESIDENTIAL,SIDEBLOCK,3,0,S1039482
14525,1039483,4286.72,1071.65,1073.7,1.25,0,14.39,0,0.84,17.78,43.35,1910,,1013420050,MIXED,SIDEBLOCK,3,0,S1039483
14526,1039484,4354,870.8,871.88,1.17,1,27.66,0.46,0.91,19.49,49.2,1900,,1013420130,RESIDENTIAL,SIDEBLOCK,3,0,S1039484
14527,1039485,5433.08,1086.62,1087.15,2,0.75,18.39,0.19,0.85,17.98,58.13,1910,,1013420131,RESIDENTIAL,SIDEBLOCK,3,0,S1039485
14528,1039486,4682.3,936.46,936.46,0.39,0.14,10.89,0.06,0.92,20.21,52.24,1901,,1013420136,RESIDENTIAL,SIDEBLOCK,3,0,S1039486
14529,1039487,2968.15,742.06,742.71,0.49,0.27,9.15,0.08,0.79,13.42,45.31,1899,,1013420143,RESIDENTIAL,SIDEBLOCK,3,0,S1039487
14530,1039488,9865.11,1973.02,1985.94,0.61,0,14.74,0,0.78,22.28,44.16,1900,,1013420153,MIXED,SIDEBLOCK,3,0,S1039488
14531,1039489,188718.08,8205.11,8207.47,15.72,4.22,186.29,0.89,0.76,69.19,197.43,1982,,1013427501,MIXED,SIDEBLOCK,3,0,S1039489
14532,1039577,32547.34,1301.89,1307.81,20.67,4.65,146.67,1.1,0.92,24.11,220.46,1982,,1013427502,MIXED,SIDEBLOCK,3,0,S1039577
14533,1039600,78466.14,5231.04,5231.26,3.89,3.87,44.42,0.51,0.99,65.12,119.4,1962,,1013430005,RESIDENTIAL,CORNERBLOCK,3,0,S1039600
14534,1039601,4442.8,888.56,890.71,1.18,0.57,16.44,0.19,0.92,19.85,60.39,1960,,1013430011,RESIDENTIAL,SIDEBLOCK,3,0,S1039601
14535,1039602,3250.7,812.67,812.67,1.01,0.23,15.51,0.06,0.93,19.85,44.7,1899,,1013430012,RESIDENTIAL,SIDEBLOCK,3,0,S1039602
14536,1039603,3134.99,783.72,791.15,0.66,0.38,13.09,0.1,0.92,18.9,42.24,1905,,1013430013,MIXED,SIDEBLOCK,3,0,S1039603
14537,1039604,4539.67,907.93,912.24,3.47,1.07,33.85,0.45,0.83,16.54,54.21,1910,,1013430014,RESIDENTIAL,SIDEBLOCK,3,0,S1039604
14538,1039605,4655.39,931.08,931.08,1.66,0.07,16,0.05,0.84,16.9,52.02,1899,,1013430015,RESIDENTIAL,SIDEBLOCK,3,0,S1039605
14539,1039606,19724.85,3287.51,3288.37,1.54,0,23.47,0,0.98,47.15,52.74,1960,,1013430016,RESIDENTIAL,SIDEBLOCK,3,0,S1039606
14540,1039609,7674.66,1535.04,1544.62,0.78,0.25,12.86,0.14,0.8,21.29,55.88,1900,,1013430021,RESIDENTIAL,SIDEBLOCK,3,0,S1039609
14541,1039610,6006.26,1201.25,1210.94,0.92,0.41,14.42,0.22,0.86,20.01,61.09,1920,,1013430022,RESIDENTIAL,SIDEBLOCK,3,0,S1039610
14542,1039611,6975.01,1162.5,1162.5,1.59,0.88,16.65,0.2,0.85,19.13,51.68,1900,,1013430023,MIXED,SIDEBLOCK,3,0,S1039611
14543,1039612,53098.96,8849.86,8869.45,0.47,1.31,12.52,0.64,0.75,71,67.7,1940,,1013430024,MIXED,CORNERBLOCK,3,0,S1039612
14544,1039613,8223.62,2055.9,2055.9,0.34,0.3,9.47,0.18,0.83,24.02,52.21,1900,,1013430029,MIXED,SIDEBLOCK,3,0,S1039613
14545,1039614,10952.27,2190.45,2190.45,2.67,2.52,37.52,0.68,0.84,25.85,50.48,1911,,1013430030,RESIDENTIAL,CORNERBLOCK,3,0,S1039614
14546,1039615,6705.91,1341.29,1345.49,2.52,2.5,21.58,0.52,0.84,20.21,53.45,1920,,1013430031,RESIDENTIAL,SIDEBLOCK,3,0,S1039615
14547,1039616,7297.92,1459.58,1463.89,2.51,2.26,22.01,0.49,0.86,21.82,54.13,1903,,1013430032,RESIDENTIAL,SIDEBLOCK,3,0,S1039616
14548,1039617,6652.09,1330.53,1334.72,2.18,2.61,18.96,0.6,0.84,20.01,55.07,1910,,1013430033,RESIDENTIAL,SIDEBLOCK,3,0,S1039617
14549,1039618,6732.82,1346.67,1350.87,2.17,3.17,18.94,0.74,0.84,20.37,54.61,1920,,1013430034,RESIDENTIAL,SIDEBLOCK,3,0,S1039618
14550,1039619,6533.69,1306.74,1313.2,0.95,2.22,12.65,0.52,0.84,19.85,55.45,1920,,1013430035,RESIDENTIAL,SIDEBLOCK,3,0,S1039619
14551,1039620,91521.35,6101.41,6109.8,17.25,5.97,174.96,2.05,0.97,65.42,151.46,1965,,1013430036,RESIDENTIAL,SIDEBLOCK,3,0,S1039620
14552,1039621,6544.45,1308.89,1313.2,1.74,1.11,14.04,0.33,0.81,18.54,56.98,1899,,1013430040,RESIDENTIAL,SIDEBLOCK,3,0,S1039621
14553,1039622,2833.6,708.37,710.42,0.69,1.25,12.16,0.36,0.94,18.7,35.01,1899,,1013430043,COMMERCIAL,SIDEBLOCK,3,0,S1039622
14554,1039623,3444.45,861.11,861.11,0.77,1.07,12.48,0.27,0.84,17.78,45.71,1899,,1013430044,RESIDENTIAL,SIDEBLOCK,3,0,S1039623
14555,1039624,3979.95,795.99,801.91,0.91,1,10.62,0.27,0.82,14.86,55.6,1925,,1013430045,RESIDENTIAL,SIDEBLOCK,3,0,S1039624
14556,1039625,5032.12,1006.42,1006.42,0.35,0,9.75,0,0.87,18.54,54.59,1920,,1013430046,RESIDENTIAL,SIDEBLOCK,3,0,S1039625
14557,1039626,6751.66,1125.26,1127.52,2.11,1.19,20.93,0.2,0.9,21.1,54.32,1910,,1013430047,RESIDENTIAL,SIDEBLOCK,3,0,S1039626
14558,1039627,3928.82,785.76,785.76,1.47,1.08,20.27,0.22,0.9,17.62,51.47,1899,,1013430048,MIXED,SIDEBLOCK,3,0,S1039627
14559,1039628,165387.32,8269.37,8298.97,14.53,3.68,162.41,0.86,0.91,90.42,168.53,1959,,1013430049,MIXED,ENDBLOCK,3,0,S1039628
14560,1039629,4714.59,1178.65,1178.65,0.3,0,8.48,0,0.77,18.54,46.42,1900,,1013430052,MIXED,CORNERBLOCK,3,0,S1039629
14561,1039632,4133.34,1033.33,1033.33,0.51,0.06,11.67,0.04,0.78,15.22,47.99,1910,,1013430113,RESIDENTIAL,SIDEBLOCK,3,0,S1039632
14562,1039633,4386.29,877.26,877.26,0.31,0.2,8.53,0.16,0.83,15.42,51.91,1899,,1013430114,RESIDENTIAL,SIDEBLOCK,3,0,S1039633
14563,1039634,6727.44,1345.49,1345.49,0.37,0.11,10.29,0.11,0.88,21.65,51.57,1900,,1013430122,MIXED,SIDEBLOCK,3,0,S1039634
14564,1039635,7297.92,1216.32,1216.32,1.75,0.76,16.71,0.26,0.85,20.01,50.79,1900,,1013430123,MIXED,SIDEBLOCK,3,0,S1039635
14565,1039636,6178.48,1235.7,1237.85,1.89,2.28,17.28,0.49,0.82,18.54,53.65,1911,,1013430130,RESIDENTIAL,SIDEBLOCK,3,0,S1039636
14566,1039637,6431.43,1286.29,1286.29,1.46,3.5,15.44,0.8,0.83,19.06,56.07,1920,,1013430134,RESIDENTIAL,SIDEBLOCK,3,0,S1039637
14567,1039638,2534.9,845.07,855.73,0.37,0,9.56,0,0.9,19.13,34.19,1899,,1013430140,RESIDENTIAL,SIDEBLOCK,3,0,S1039638
14568,1039640,5570.32,1114.06,1114.06,0.31,0.25,8.59,0.11,0.9,20.93,55.6,1920,,1013430145,RESIDENTIAL,SIDEBLOCK,3,0,S1039640
14569,1039648,5634.9,1126.98,1135.59,4.41,3.65,36.03,0.99,0.83,18.34,53.02,1900,,1013440006,RESIDENTIAL,CORNERBLOCK,3,0,S1039648
14570,1039649,6216.15,1243.23,1243.23,0.59,0.41,11.36,0.25,0.86,20.01,52.88,1900,,1013440007,RESIDENTIAL,SIDEBLOCK,3,0,S1039649
14571,1039650,6845.84,1140.97,1140.97,2.43,2.71,20.24,0.69,0.83,18.34,53.99,1910,,1013440008,RESIDENTIAL,SIDEBLOCK,3,0,S1039650
14572,1039651,7459.38,1243.23,1243.23,2.19,2.17,21.66,0.59,0.82,18.14,51.14,1900,,1013440009,RESIDENTIAL,SIDEBLOCK,3,0,S1039651
14573,1039652,4784.55,1196.19,1200.17,0.42,0.37,10.36,0.25,0.77,18.44,42.78,1910,,1013440010,RESIDENTIAL,SIDEBLOCK,3,0,S1039652
14574,1039653,3573.61,893.51,898.79,1.12,1.29,15.76,0.42,0.9,18.7,41.78,1899,,1013440011,RESIDENTIAL,SIDEBLOCK,3,0,S1039653
14575,1039654,3379.86,844.97,844.97,1.13,1.07,15.26,0.37,0.9,17.98,42.17,1899,,1013440012,RESIDENTIAL,SIDEBLOCK,3,0,S1039654
14576,1039655,5484.21,1096.84,1097.92,1.83,1.12,17.84,0.45,0.82,17.26,65.09,1901,,1013440013,RESIDENTIAL,SIDEBLOCK,3,0,S1039655
14577,1039656,5371.19,1342.8,1350.87,0.34,0.22,9.15,0.14,0.85,20.73,45.05,1899,,1013440014,RESIDENTIAL,SIDEBLOCK,3,0,S1039656
14578,1039657,20779.71,4155.94,4160.25,0.63,0.96,17.34,0.6,0.97,49.18,58.87,1942,,1013440018,RESIDENTIAL,SIDEBLOCK,3,0,S1039657
14579,1039658,10279.52,2055.9,2055.9,0.5,0.65,11.5,0.41,0.84,24.41,59.51,1950,,1013440020,RESIDENTIAL,SIDEBLOCK,3,0,S1039658
14580,1039659,13406.44,2234.37,2238.89,1.96,1.83,20.61,0.58,0.85,26.8,58.24,1901,,1013440021,RESIDENTIAL,SIDEBLOCK,3,0,S1039659
14581,1039660,270214.25,13510.74,13551.75,27.57,6.1,369.13,1.95,0.94,116.34,235.13,2000,,1013447502,MIXED,CORNERBLOCK,3,0,S1039660
14582,1039661,127283.12,7955.17,7965.29,8.57,2.27,87.94,0.71,0.89,69.09,135.75,1962,,1013440030,MIXED,CORNERBLOCK,3,0,S1039661
14583,1039662,52058.31,5784.3,5801.74,3.47,0.65,46.98,0.27,0.93,75.79,88.72,1941,,1013440033,MIXED,SIDEBLOCK,3,0,S1039662
14584,1039663,25897.94,4316.32,4332.47,1.24,0.44,25.05,0.11,0.75,57.09,69.98,1927,,1013440036,RESIDENTIAL,SIDEBLOCK,3,0,S1039663
14585,1039664,6692.45,1338.49,1340.11,0.51,0.41,12.61,0.08,0.9,23.13,51.49,1901,,1013440039,RESIDENTIAL,SIDEBLOCK,3,0,S1039664
14586,1039665,16438.84,2739.84,2771.7,1.26,1.07,23.15,0.31,0.75,34.15,72.9,1904,,1013440040,RESIDENTIAL,SIDEBLOCK,3,0,S1039665
14587,1039666,89617.54,5974.5,5982.04,6.26,4.33,82.73,1.45,0.98,63.78,123.96,1960,,1013440041,RESIDENTIAL,SIDEBLOCK,3,3,S1039666
14588,1039667,3595.14,898.79,898.79,0.37,0.21,10.41,0.13,0.91,19.13,42.67,1910,,1013440045,RESIDENTIAL,SIDEBLOCK,3,3,S1039667
14589,1039668,4351.31,1087.91,1095.23,0.77,2.2,13.47,0.73,0.9,20.73,42.52,1900,,1013440046,MIXED,SIDEBLOCK,3,3,S1039668
14590,1039669,5301.22,1060.24,1060.24,0.94,1.88,12.99,0.62,0.88,20.01,45.15,1950,,1013440047,RESIDENTIAL,SIDEBLOCK,3,3,S1039669
14591,1039670,5398.1,1079.62,1081.77,1.17,1,13.99,0.37,0.9,20.54,47.5,1915,,1013440048,RESIDENTIAL,ENDBLOCK,3,3,S1039670
14592,1039671,10317.2,2579.35,2583.34,0.46,0.12,11.54,0.12,0.81,26.15,45.39,1900,,1013440050,MIXED,SIDEBLOCK,3,3,S1039671
